Date,Volume,SMA_20,EMA_20,MACD,Signal_Line,RSI,%K,%D,BB_Mid,BB_Upper,BB_Lower,Std_Dev_20,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,+DI,-DI,ADX,Fib_23.6,Fib_38.2,Fib_61.8,sec_sentiment_score,news_sentiment_score
2020-03-04,10560500,146.8939987182617,144.62223151854525,-2.467722884398796,-1.3245732906071515,39.89913085323178,57.507953578208316,31.943257602143433,146.8939987182617,158.56008294850085,135.22791448802258,5.833042115119563,140.5300064086914,142.66000366210938,146.61249923706055,140.15499877929688,141.22999572753906,3.2127211648067027,12.762537251361305,24.460957621302416,139.08435803222656,141.9328194580078,146.5371817626953,0.5917980388252957,0.6597
2020-03-05,11339200,146.2949981689453,144.3734470412396,-2.3478165807202913,-1.5292219486297796,39.40745215629244,48.11498002708555,37.435219428863654,146.2949981689453,157.65316126954855,134.93683506834208,5.679081550301624,139.91000366210938,142.66000366210938,147.1300048828125,140.3550033569336,139.77000427246094,3.0805794307606997,16.807670920684558,28.76956615358041,138.9757964477539,141.75709689331055,146.2528976135254,0.592231142284364,0.0
2020-03-06,12239100,145.71999816894532,144.15026149248314,-2.2255213685739363,-1.668481832618611,39.37565496266562,48.86734332084647,51.49675897538011,145.71999816894532,156.69384136472553,134.74615497316512,5.486921597890099,138.78500366210938,142.66000366210938,147.44000244140625,140.66500091552734,146.02999877929688,3.4024506298987665,15.714471649786379,32.2735599793728,138.61235803222655,141.16881945800782,145.3011817626953,0.5924645556189991,-0.074
2020-03-09,13848600,144.9474983215332,143.41595110666628,-2.550269598335717,-1.8448393857620324,35.13577709603783,12.686130103670902,36.55615115053431,144.9474983215332,156.2624548803827,133.6325417626837,5.657478279424755,138.52000427246094,142.66000366210938,147.44000244140625,140.66500091552734,147.66000366210938,2.9866005452615068,14.46674722878753,36.94245092394077,138.61235803222655,141.16881945800782,145.3011817626953,0.5919275112879876,-0.148
2020-03-10,12698100,144.43649826049804,143.24681284790267,-2.360824499305437,-1.9480364084707136,42.35121486714594,46.34307492807628,35.965516117531216,144.43649826049804,155.35310645945256,133.51989006154352,5.458304099477264,137.79500579833984,142.66000366210938,147.44000244140625,140.98500061035156,149.6699981689453,5.7462170676748805,13.20826596641606,38.67908412152983,138.61235803222655,141.16881945800782,145.3011817626953,0.591323020536572,-0.22199999999999998
2020-03-11,17763400,143.42699813842773,142.15664048636506,-2.970451841842163,-2.1525194951450035,35.46237018048957,0.0,19.676401677249057,143.42699813842773,155.1097548329612,131.74424144389428,5.841378347266722,137.2300033569336,142.66000366210938,147.44000244140625,141.9250030517578,152.02000427246094,5.1835933802424154,11.915018040851583,40.41571731911891,136.35244146728516,139.16878048706056,143.72121890258788,0.5904992678665641,-0.296
2020-03-12,21539200,142.14299850463868,140.56172269357882,-3.923972339678045,-2.5068100640516118,30.16824158150345,0.0,15.447691642692092,142.14299850463868,155.76364665588875,128.52235035338862,6.810324075625028,134.06999969482422,139.5,148.4099998474121,143.41000366210938,151.6699981689453,3.8487285303391934,11.045581858911016,42.063966518733245,131.24392395019532,134.85304412841796,140.6869644165039,0.5894523389191322,0.0
2020-03-13,20084200,141.35299835205078,139.9644151309649,-3.917939684616755,-2.7890359881646405,41.2867359078761,46.153815650893954,15.384605216964651,141.35299835205078,154.8652748587111,127.84072184539045,6.75613825333016,134.06999969482422,139.5,149.1050033569336,144.04500579833984,149.67999267578125,4.838213927460428,10.398971242159577,42.05059132178729,131.24392395019532,134.85304412841796,140.6869644165039,0.5881783193354437,0.0
2020-03-16,18877900,140.20299797058107,138.74208961881757,-4.43973213486089,-3.1191752175038903,37.93056073111007,9.414311032269811,18.52270889438792,140.20299797058107,154.46424894492023,125.9417469962419,7.130625487169582,133.0349998474121,137.94500350952148,149.34500122070312,144.75,152.99000549316406,4.424026333430938,9.508740891921068,44.40874624789042,131.19672106933595,134.77663946533204,140.5633568725586,0.5829545731785251,-0.148
2020-03-17,18911800,139.57549781799315,138.53712835396738,-4.043304844013221,-3.3040011428057565,45.62723755284911,61.87049023209076,39.146205638418174,139.57549781799315,153.2743585814645,125.8766370545218,6.849430381735677,132.71999740600586,137.40500259399414,149.63249969482422,144.8249969482422,155.50999450683594,4.145738147036048,13.738312440014532,45.60844282387625,131.19672106933595,134.77663946533204,140.5633568725586,0.5807330474614942,-0.296
